player_id,full_name,first_year,last_year,positions_played,height_in_inches,weight_in_pounds,birth_date,colleges_played_for
randlju01,Julius Randle,2015,2025,F-C,81,250.0,11/29/1994,Kentucky
randoan01,Anthony Randolph,2009,2014,F,82,205.0,07/15/1989,LSU
randosh01,Shavlik Randolph,2006,2015,F,82,240.0,11/24/1983,Duke
randoza01,Zach Randolph,2002,2018,F-C,81,250.0,07/16/1981,Michigan State
rankwa01,Wally Rank,1981,1981,F-G,78,220.0,03/01/1958,San Jose State
ranseke01,Kelvin Ransey,1981,1986,G,73,170.0,05/03/1958,Ohio State
ranzisa01,Sam Ranzino,1952,1952,G,73,185.0,06/23/1928,NC State
rascobo01,Bobby Rascoe,1968,1970,G-F,76,205.0,07/22/1940,Western Kentucky
rasmubl01,Blair Rasmussen,1986,1993,C,84,250.0,11/13/1962,Oregon
rathaxa01,Xavier Rathan-Mayes,2018,2018,G,76,208.0,04/29/1994,Florida State
ratkoge01,George Ratkovicz,1950,1955,C-F,78,220.0,11/13/1922,
ratleed01,Ed Ratleff,1974,1978,F-G,78,195.0,03/29/1950,Cal State Long Beach
ratlimi01,Mike Ratliff,1973,1974,C,82,230.0,06/07/1951,University of Wisconsin-Eau Claire
ratlith01,Theo Ratliff,1996,2011,C-F,82,225.0,04/17/1973,Wyoming
rautian01,Andy Rautins,2011,2011,G,76,190.0,11/02/1986,Syracuse
rautile01,Leo Rautins,1984,1985,F,80,215.0,03/20/1960,Minnesota Syracuse
rayal01,Allan Ray,2007,2007,G,74,190.0,06/17/1984,Villanova
raycl01,Clifford Ray,1972,1981,C,81,230.0,01/21/1949,Oklahoma
raydo01,Don Ray,1950,1950,F-C,77,190.0,07/08/1921,Western Kentucky
rayja01,James Ray,1981,1983,F,80,215.0,07/27/1957,Jacksonville University
rayji01,Jim Ray,1957,1960,G,73,180.0,01/12/1934,Toledo
raylji01,Jimmy Rayl,1968,1969,G,74,175.0,06/21/1941,Indiana
raymocr01,Craig Raymond,1969,1973,C,83,235.0,04/05/1945,BYU
reaco01,Connie Rea,1954,1954,G-F,75,175.0,01/27/1931,Centenary (LA)
reathdu01,Duop Reath,2024,2025,C,83,245.0,06/26/1996,Lee College LSU
reaveau01,Austin Reaves,2022,2025,G,77,206.0,05/29/1998,Wichita State Oklahoma
reavejo01,Joe Reaves,1974,1974,F,77,210.0,05/27/1950,Bethel College
reavejo02,Josh Reaves,2020,2020,G,76,214.0,06/04/1997,Penn State
rebraze01,Željko Rebrača,2002,2006,C,84,257.0,04/09/1972,
recasel01,Eldridge Recasner,1995,2002,G,75,190.0,12/14/1967,Washington
reddmi01,Michael Redd,2001,2012,G,78,220.0,08/24/1979,Ohio State
reddica01,Cam Reddish,2020,2025,F,80,218.0,09/01/1999,Duke
reddofr01,Frank Reddout,1954,1954,F,77,195.0,03/04/1931,Syracuse
redicjj01,JJ Redick,2007,2021,G,75,200.0,06/24/1984,Duke
redmoma01,Marlon Redmond,1979,1980,G,78,188.0,04/15/1955,San Francisco
reedda01,Davon Reed,2018,2023,G,77,208.0,06/11/1995,Miami (FL)
reedhu01,Hub Reed,1959,1965,C-F,81,215.0,10/04/1936,Oklahoma City University
reedju01,Justin Reed,2005,2007,F,80,240.0,01/16/1982,Ole Miss
reedpa01,Paul Reed,2021,2025,F,81,210.0,06/14/1999,DePaul
reedro01,Ron Reed,1966,1967,F,77,205.0,11/02/1942,Notre Dame
reedwi02,Willie Reed,2016,2018,F-C,82,220.0,05/16/1990,Saint Louis
reedwi01,Willis Reed,1965,1974,C-F,82,235.0,06/25/1942,Grambling State University
reeseal01,Alex Reese,2025,2025,F,81,245.0,05/21/1999,Alabama
reevean01,Antonio Reeves,2025,2025,G,77,205.0,11/20/2000,Illinois State Kentucky
reevebr01,Bryant Reeves,1996,2001,C,84,275.0,06/08/1973,Oklahoma State
reevekh01,Khalid Reeves,1995,2000,G,75,199.0,07/15/1972,Arizona
reganri01,Richie Regan,1956,1958,G,74,180.0,11/30/1930,Seton Hall
rehfedo01,Don Rehfeldt,1951,1952,F,79,210.0,01/07/1927,Wisconsin
reidbi01,Billy Reid,1981,1981,G,77,190.0,09/10/1957,New Mexico San Francisco
reiddo01,Don Reid,1996,2003,F,80,250.0,12/30/1973,Georgetown
reidjr01,JR Reid,1990,2001,F,81,247.0,03/31/1968,UNC
reidji01,Jim Reid,1968,1968,F,78,210.0,08/03/1945,Winston-Salem State
reidna01,Naz Reid,2020,2025,F,81,264.0,08/26/1999,LSU
reidro01,Robert Reid,1978,1991,F-G,80,205.0,08/30/1955,St. Mary's University
reidry01,Ryan Reid,2012,2012,F,80,232.0,10/30/1986,Florida State
reineja01,Jared Reiner,2005,2007,C,83,255.0,04/08/1982,Iowa
reisech01,Chick Reiser,1948,1950,G-F,71,165.0,12/17/1914,NYU
rellfri01,Richard Rellford,1988,1988,F,78,230.0,02/16/1964,Michigan
renchte01,Terrence Rencher,1996,1996,G,75,185.0,02/19/1973,Texas
rennijo01,John Rennicke,1952,1952,G,74,185.0,08/11/1929,Drake University
rensbro01,Bob Rensberger,1947,1947,F,74,170.0,03/07/1921,Notre Dame
rentzef01,Efthimios Rentzias,2003,2003,C,83,250.0,01/11/1976,
respesh01,Shawn Respert,1996,1999,G,73,195.0,02/06/1972,Michigan State
restake01,Kevin Restani,1975,1982,F-C,81,225.0,12/23/1951,San Francisco
reynoca01,Cameron Reynolds,2019,2021,G,79,225.0,02/07/1995,Tulane
reynoge01,George Reynolds,1970,1970,G,76,195.0,11/23/1947,Houston
reynoje01,Jerry Reynolds,1986,1996,G-F,80,200.0,12/23/1962,LSU
rhineke01,Kendall Rhine,1968,1969,C,82,230.0,02/13/1943,Rice University
rhodeja01,Jared Rhoden,2023,2025,G,78,210.0,08/27/1999,Seton Hall
rhodege01,Gene Rhodes,1953,1953,G,73,170.0,09/02/1927,Western Kentucky
rhodero01,Rodrick Rhodes,1998,2000,G-F,78,225.0,09/24/1973,Kentucky USC
ricegl01,Glen Rice,1990,2004,F,80,215.0,05/28/1967,Michigan
ricegl02,Glen Rice Jr,2014,2015,G,78,206.0,01/01/1991,Georgia Tech
richach01,Chris Richard,2008,2010,F,81,270.0,12/25/1984,Florida
richani01,Nick Richards,2021,2025,F-C,84,245.0,11/29/1997,Kentucky
richacl01,Clint Richardson,1980,1987,G,75,195.0,08/07/1956,Seattle University
richaja01,Jason Richardson,2002,2015,G,78,220.0,01/20/1981,Michigan State
richaje01,Jeremy Richardson,2007,2009,G-F,78,185.0,03/01/1984,Delta State University
richajo01,Josh Richardson,2016,2025,G,77,200.0,09/15/1993,Tennessee
richama01,Malachi Richardson,2017,2019,G,78,205.0,01/05/1996,Syracuse
richami01,Michael Ray Richardson,1979,1986,G-F,77,189.0,04/11/1955,Montana
richano01,Norm Richardson,2002,2002,G,77,190.0,07/24/1979,Hofstra
richapo01,Pooh Richardson,1990,1999,G,73,180.0,05/14/1966,UCLA
richaqu01,Quentin Richardson,2001,2013,G-F,78,223.0,04/13/1980,DePaul
richmmi01,Mitch Richmond,1989,2002,G,77,215.0,06/30/1965,Moberly Area Community College Kansas State
richtjo01,John Richter,1960,1960,F,81,225.0,03/12/1937,NC State
rickedi01,Dick Ricketts,1956,1958,F-C,79,215.0,12/04/1933,Duquesne
rideris01,Isaiah Rider,1994,2002,G,77,215.0,03/12/1971,UNLV
ridglja01,Jackie Ridgle,1972,1972,G,76,195.0,02/13/1948,California
ridnolu01,Luke Ridnour,2004,2015,G,74,175.0,02/13/1981,Oregon
riebeme01,Mel Riebe,1947,1949,G-F,71,180.0,07/12/1916,College of Wooster
riedybo01,Bob Riedy,1968,1968,F,78,215.0,08/26/1945,Duke
riffeji01,Jim Riffey,1951,1951,F,76,200.0,12/14/1923,Tulane
rigauan01,Antoine Rigaudeau,2003,2003,G,79,210.0,12/17/1971,
rikerto01,Tom Riker,1973,1975,C-F,82,225.0,02/28/1950,South Carolina
rileybo01,Bob Riley,1971,1971,F,81,235.0,07/06/1948,Mount St. Mary's University
rileyer01,Eric Riley,1994,1999,C,84,245.0,06/02/1970,Michigan
rileypa01,Pat Riley,1968,1976,G-F,76,205.0,03/20/1945,Kentucky
rileyro01,Ron Riley,1973,1976,F,80,195.0,11/11/1950,USC
rillegr01,Grant Riller,2021,2021,G,74,190.0,02/08/1997,College of Charleston
rinalri01,Rich Rinaldi,1972,1974,G,75,195.0,08/03/1949,Saint Peter's College
riordmi01,Mike Riordan,1969,1977,G-F,76,200.0,07/09/1945,Providence
risacza01,Zaccharie Risacher,2025,2025,F,80,200.0,04/08/2005,
risenar01,Arnie Risen,1949,1958,C-F,81,200.0,10/09/1924,Eastern Kentucky University Ohio State
rittete01,Tex Ritter,1949,1951,G-F,74,185.0,02/26/1924,Eastern Kentucky University
rivasra01,Ramón Rivas,1989,1989,F-C,82,260.0,06/03/1966,Temple
riverau01,Austin Rivers,2013,2023,G,76,200.0,08/01/1992,Duke
riverda01,David Rivers,1989,1992,G,72,170.0,01/20/1965,Notre Dame
riverdo01,Doc Rivers,1984,1996,G,76,185.0,10/13/1961,Marquette
robbile01,Lee Robbins,1948,1949,F,75,175.0,02/11/1922,Colorado
robbili01,Liam Robbins,2025,2025,F,84,250.0,07/12/1999,Drake University Minnesota Vanderbilt
robbire01,Red Robbins,1968,1975,F-C,80,190.0,09/30/1944,Chipola College Tennessee
roberan03,Andre Roberson,2014,2021,G-F,79,210.0,12/04/1991,Colorado
roberan02,Anthony Roberson,2006,2009,G,74,180.0,02/14/1983,Florida
roberri01,Rick Roberson,1970,1976,C-F,81,231.0,07/07/1947,Cincinnati
roberte01,Terrance Roberson,2001,2001,F,79,215.0,12/30/1976,Fresno State
roberan01,Anthony Roberts,1978,1984,F-G,77,185.0,04/15/1955,Oral Roberts
roberbi01,Bill Roberts,1949,1950,C,81,210.0,03/13/1925,Wyoming
roberbr01,Brian Roberts,2013,2017,G,73,173.0,12/03/1985,Dayton
roberfr01,Fred Roberts,1984,1997,F-C,82,218.0,08/14/1960,BYU
roberjo01,Joe Roberts,1961,1968,F,78,214.0,05/18/1936,Ohio State
roberla01,Lawrence Roberts,2006,2007,F,81,240.0,10/20/1982,Baylor Mississippi State
roberma01,Marv Roberts,1972,1977,F-C,80,200.0,01/29/1950,Utah State University
roberst01,Stanley Roberts,1992,2000,C,84,285.0,02/07/1970,LSU
roberal01,Alvin Robertson,1985,1996,G,76,185.0,07/22/1962,Arkansas
roberos01,Oscar Robertson,1961,1974,G-F,77,205.0,11/24/1938,Cincinnati
roberry01,Ryan Robertson,2000,2000,G,77,190.0,10/02/1976,Kansas
roberto01,Tony Robertson,1978,1979,G,76,195.0,01/01/1956,West Virginia
robeyri01,Rick Robey,1979,1986,C-F,83,230.0,01/30/1956,Kentucky
robinbe01,Bernard Robinson,2005,2007,G-F,78,210.0,12/26/1980,Michigan
robinch01,Chris Robinson,1997,1998,G,77,200.0,04/02/1974,Western Kentucky
robincl01,Cliff Robinson,1980,1992,F,81,220.0,03/13/1960,USC
robincl02,Clifford Robinson,1990,2007,F-C,82,225.0,12/16/1966,UConn
robinda01,David Robinson,1990,2003,C,85,235.0,08/06/1965,United States Naval Academy
robinde01,Devin Robinson,2018,2019,F,80,200.0,03/07/1995,Florida
robindu01,Duncan Robinson,2019,2025,G-F,79,215.0,04/22/1994,Williams Michigan
robined01,Eddie Robinson,2000,2004,G-F,80,210.0,04/19/1976,University of Central Oklahoma
robinfl01,Flynn Robinson,1967,1974,G,73,185.0,04/28/1941,Southern Illinois Casper College Wyoming
robingl01,Glenn Robinson,1995,2005,F,79,225.0,01/10/1973,Purdue
robingl02,Glenn Robinson III,2015,2021,G-F,78,222.0,01/08/1994,Michigan
robinja01,Jackie Robinson,1979,1982,F,78,210.0,05/20/1955,UNLV
robinja03,Jamal Robinson,2001,2001,F,79,212.0,12/27/1973,Virginia
robinja02,James Robinson,1994,2001,G,74,180.0,08/31/1970,Alabama
robinje01,Jerome Robinson,2019,2024,G,76,190.0,02/22/1997,Boston College
robinju01,Justin Robinson,2020,2022,G,73,195.0,10/12/1997,Virginia Tech
robinla01,Larry Robinson,1991,2002,F-G,75,180.0,01/11/1968,Centenary (LA)
robinmi01,Mitchell Robinson,2019,2025,C,84,240.0,04/01/1998,Western Kentucky
robinna01,Nate Robinson,2006,2016,G,69,180.0,05/31/1984,Washington
robinol01,Oliver Robinson,1983,1983,G,76,180.0,03/13/1960,UAB
robinor01,Orlando Robinson,2023,2025,F,84,235.0,07/10/2000,Fresno State
robinro01,Ronnie Robinson,1974,1975,F,80,200.0,03/09/1951,Memphis
robinru01,Rumeal Robinson,1991,1997,G,74,195.0,11/13/1966,Michigan
robinsa01,Sam Robinson,1971,1972,F,79,190.0,01/01/1948,Pasadena City College Cal State Long Beach
robinth01,Thomas Robinson,2013,2017,F,82,237.0,03/17/1991,Kansas
robintr01,Truck Robinson,1975,1985,F-C,79,225.0,10/04/1951,Tennessee State
robinwa01,Wayne Robinson,1981,1981,F,80,217.0,04/19/1958,Virginia Tech
robinwi01,Wil Robinson,1974,1974,G,74,175.0,12/25/1949,West Virginia
robinje02,Jeremiah Robinson-Earl,2022,2025,F,81,230.0,11/03/2000,Villanova
robinbi01,Bill Robinzine,1976,1982,F,79,230.0,01/20/1953,DePaul
robisda01,Dave Robisch,1972,1984,C-F,82,235.0,12/22/1949,Kansas
robyis01,Isaiah Roby,2020,2023,F,80,230.0,02/03/1998,Nebraska
rochare01,Red Rocha,1948,1957,C-F,81,185.0,09/18/1923,Oregon State
rochejo01,John Roche,1972,1982,G,75,170.0,09/26/1949,South Carolina
rockge01,Gene Rock,1948,1948,G,69,155.0,11/04/1921,USC
rockeja01,Jack Rocker,1948,1948,C-F,77,185.0,08/12/1922,California
roddyda01,David Roddy,2023,2025,F,76,255.0,03/27/2001,Colorado State
rodgegu01,Guy Rodgers,1959,1970,G,72,185.0,09/01/1935,Temple
rodmade01,Dennis Rodman,1987,2000,F,79,210.0,05/13/1961,North Central Texas College Southeastern Oklahoma State University
rodrise01,Sergio Rodríguez,2007,2017,G,75,176.0,06/12/1986,
roelo01,Lou Roe,1996,1997,F,79,220.0,07/14/1972,UMass
rogerca01,Carlos Rogers,1995,2002,C-F,83,220.0,02/06/1971,Little Rock Tennessee State
rogerha01,Harry Rogers,1976,1976,F,79,195.0,12/31/1950,Saint Louis
rogerjo01,Johnny Rogers,1987,1988,F-C,82,225.0,12/30/1963,Stanford University of California Irvine
rogerma01,Marshall Rogers,1977,1977,G,73,190.0,08/27/1953,University of Texas Rio Grande Valley
rogerro01,Rodney Rogers,1994,2005,F,79,235.0,06/20/1971,Wake Forest
rogerro02,Roy Rogers,1997,2000,F,82,235.0,08/19/1973,Alabama
rogerwi01,Willie Rogers,1969,1969,G-F,75,185.0,09/11/1945,Oklahoma
rogesal01,Al Roges,1954,1955,G-F,76,195.0,10/25/1930,Long Island University
rohloke01,Ken Rohloff,1964,1964,G,72,195.0,04/18/1939,NC State
rollike01,Kenny Rollins,1949,1953,G,72,168.0,09/14/1923,Kentucky
rolliph01,Phil Rollins,1959,1961,G,74,185.0,01/19/1934,Louisville
rolliry01,Ryan Rollins,2023,2025,G,76,180.0,07/03/2002,Toledo
rollitr01,Tree Rollins,1978,1995,C,85,235.0,06/16/1955,Clemson
romarlo01,Lorenzo Romar,1981,1985,G,73,175.0,11/13/1958,Washington
rondora01,Rajon Rondo,2007,2022,G,73,180.0,02/22/1986,Kentucky
rookje01,Jerry Rook,1970,1970,F,77,219.0,10/27/1943,Arkansas State University
rooksse01,Sean Rooks,1993,2004,C,82,250.0,09/09/1969,Arizona
rosede01,Derrick Rose,2009,2024,G,75,200.0,10/04/1988,Memphis
roseja01,Jalen Rose,1995,2007,G-F,80,210.0,01/30/1973,Michigan
rosema01,Malik Rose,1997,2009,F-C,79,250.0,11/23/1974,Drexel
rosero01,Rob Rose,1989,1989,G,77,180.0,12/27/1964,George Mason
rosenpe01,Petey Rosenberg,1947,1947,G,70,165.0,04/07/1918,Saint Joseph's
rosenle01,Lennie Rosenbluth,1958,1959,F,76,190.0,01/22/1933,UNC
rosenha01,Hank Rosenstein,1947,1947,F,76,185.0,06/16/1920,City College of New York
rosendi01,Dick Rosenthal,1955,1957,F-G,77,205.0,01/20/1930,Notre Dame
rossqu01,Quinton Ross,2005,2011,G,78,195.0,04/30/1981,SMU
rosste01,Terrence Ross,2013,2023,F-G,78,206.0,02/05/1991,Washington
rothdo01,Doug Roth,1990,1990,C,83,255.0,08/24/1967,Tennessee
rothsc01,Scott Roth,1988,1990,F,80,212.0,06/03/1963,Wisconsin
rotheir01,Irv Rothenberg,1947,1949,C,79,215.0,12/31/1921,Long Island University
rottnmi01,Mickey Rottner,1947,1948,G,70,180.0,03/23/1919,Loyola Chicago
roundda01,Dan Roundfield,1976,1987,F-C,80,205.0,05/26/1953,Central Michigan University
rouxgi01,Giff Roux,1947,1949,F-C,77,195.0,06/28/1923,Kansas
rowanro01,Ron Rowan,1987,1987,G,77,200.0,04/23/1962,Notre Dame St. John's
rowecu01,Curtis Rowe,1972,1979,F,79,225.0,07/02/1949,UCLA
roweja01,Jackson Rowe,2025,2025,F,79,210.0,01/04/1997,Cal State Fullerton
rowinji01,Jim Rowinski,1989,1990,F-C,80,250.0,01/04/1961,Purdue
rowlade01,Derrick Rowland,1986,1986,G,77,195.0,06/21/1959,State University of New York at Potsdam
rowsobr01,Brian Rowsom,1988,1990,F,81,220.0,10/23/1965,UNC Wilmington
roybr01,Brandon Roy,2007,2013,G,78,215.0,07/23/1984,Washington
royaldo01,Donald Royal,1990,1998,F,80,210.0,05/22/1966,Notre Dame
royalre01,Reggie Royals,1975,1975,C,82,200.0,09/18/1950,Florida State
royerbo01,Bob Royer,1950,1950,G,70,155.0,10/15/1927,Indiana State University
roziecl01,Clifford Rozier,1995,1998,C-F,83,245.0,10/31/1972,UNC Louisville
roziete01,Terry Rozier,2016,2025,G,73,190.0,03/17/1994,Louisville
rubiori01,Ricky Rubio,2012,2023,G,74,190.0,10/21/1990,
ruckegu01,Guy Rucker,2003,2003,F-C,83,265.0,07/27/1977,Iowa
ruddde01,Delaney Rudd,1990,1993,G,74,180.0,11/08/1962,Wake Forest
ruddjo01,John Rudd,1979,1979,F,79,230.0,08/07/1955,McNeese State University
rudezda01,Damjan Rudež,2015,2017,F,82,228.0,06/17/1986,
rudomjo01,John Rudometkin,1963,1965,F,78,205.0,06/06/1940,USC
ruffimi01,Michael Ruffin,2000,2009,F,81,246.0,01/21/1977,Tulsa
ruffitr01,Trevor Ruffin,1995,1996,G,73,185.0,09/26/1970,Hawaii
ruffnpa01,Paul Ruffner,1971,1976,C-F,82,225.0,10/15/1948,Cerritos College BYU
ruklijo01,Joe Ruklick,1960,1962,F-C,81,220.0,08/03/1938,Northwestern
rulanje01,Jeff Ruland,1982,1993,C-F,82,240.0,12/16/1958,Iona College
rulebo01,Bob Rule,1968,1975,C-F,81,220.0,06/29/1944,Riverside Community College Colorado State
rulloje01,Jerry Rullo,1947,1950,G,70,165.0,06/23/1923,Temple
ruperra01,Rayan Rupert,2024,2025,G,78,205.0,05/31/2004,
ruscost01,Stefano Rusconi,1996,1996,C-F,81,240.0,10/02/1968,
rushbr01,Brandon Rush,2009,2017,G-F,78,220.0,07/07/1985,Kansas
rushka01,Kareem Rush,2003,2010,G,78,215.0,10/30/1980,Missouri
russebi01,Bill Russell,1957,1969,C,82,215.0,02/12/1934,San Francisco
russebr01,Bryon Russell,1994,2006,F,79,225.0,12/31/1970,Cal State Long Beach
russeca02,Campy Russell,1975,1985,F,80,215.0,01/12/1952,Michigan
russeca01,Cazzie Russell,1967,1978,F-G,77,218.0,06/07/1944,Michigan
russeda01,D'Angelo Russell,2016,2025,G,75,193.0,02/23/1996,Ohio State
russefr01,Frank Russell,1973,1973,G,75,180.0,04/17/1949,Detroit Mercy
russepi01,Pierre Russell,1972,1973,F-G,76,190.0,12/13/1949,Kansas
russeru01,Rubin Russell,1968,1968,G,74,180.0,11/07/1944,Labette Community College University of North Texas
russewa01,Walker Russell,1983,1988,G,77,195.0,10/26/1960,Houston Western Michigan
russewa02,Walker Russell,2012,2012,G,72,170.0,10/06/1982,Jacksonville State University
ryanma01,Matt Ryan,2022,2025,F,78,215.0,04/17/1997,Notre Dame Vanderbilt Chattanooga
sabonar01,Arvydas Sabonis,1996,2003,C,87,279.0,12/19/1964,
sabondo01,Domantas Sabonis,2017,2025,C-F,82,240.0,05/03/1996,Gonzaga
sacrero01,Robert Sacre,2013,2016,C,84,270.0,06/06/1989,Gonzaga
sadowed01,Ed Sadowski,1947,1950,C,77,240.0,07/11/1915,Seton Hall
sailoke01,Kenny Sailors,1947,1951,G,70,175.0,01/14/1921,Wyoming
salauti01,Tidjane Salaün,2025,2025,F,81,207.0,08/10/2005,
sallejo01,John Salley,1987,2000,F-C,83,230.0,05/16/1964,Georgia Tech
salmojo01,John Salmons,2003,2015,G-F,78,207.0,12/12/1979,Miami (FL)
salvaal01,Al Salvadori,1968,1968,F,81,220.0,05/06/1945,South Carolina
salvake01,Kevin Salvadori,1997,1998,C,84,231.0,12/30/1970,UNC
samakso01,Soumaila Samake,2001,2003,C,84,230.0,03/18/1978,
samanlu01,Luka Šamanić,2020,2024,F,82,227.0,01/09/2000,
sambch01,Cheikh Samb,2008,2009,C,85,245.0,10/22/1984,
sampsbr01,Brandon Sampson,2019,2019,G,77,184.0,05/01/1997,LSU
sampsja02,JaKarr Sampson,2015,2021,G-F,79,214.0,03/20/1993,St. John's
sampsja01,Jamal Sampson,2003,2007,F-C,83,235.0,05/15/1983,California
sampsra01,Ralph Sampson,1984,1992,C-F,88,228.0,07/07/1960,Virginia
samueje01,Jermaine Samuels,2024,2024,F,79,230.0,11/13/1998,Villanova
samuesa01,Samardo Samuels,2011,2013,F,81,260.0,01/09/1989,Louisville
sanchpe01,Pepe Sánchez,2001,2003,G,76,195.0,05/08/1977,Temple
sandeal01,Al Sanders,1973,1973,F,79,240.0,01/01/1950,LSU
sandefr01,Frankie Sanders,1979,1981,F-G,78,200.0,01/23/1957,Southern University and A&M College
sandeje01,Jeff Sanders,1990,1993,F,80,225.0,01/14/1966,Georgia Southern University
sandela01,Larry Sanders,2011,2017,C-F,83,235.0,11/21/1988,VCU
sandeme01,Melvin Sanders,2006,2006,G-F,77,210.0,01/03/1981,Seward County Community College Oklahoma State
sandemi01,Mike Sanders,1983,1993,F-G,78,210.0,05/07/1960,UCLA
sandeto01,Tom Sanders,1961,1973,F,78,210.0,11/08/1938,NYU
sanforo01,Ron Sanford,1972,1972,F,81,215.0,06/11/1946,New Mexico
sanogad01,Adama Sanogo,2024,2025,F,81,245.0,02/12/2002,UConn
santida01,Daniel Santiago,2001,2005,C,85,256.0,06/24/1976,New Mexico Saint Vincent College
santibo01,Bob Santini,1956,1956,F,77,190.0,02/17/1935,Iona College
santogu01,Gui Santos,2024,2025,F,80,209.0,06/22/2002,
sapplwa01,Wayne Sappleton,1985,1985,F,81,215.0,11/17/1960,Loyola Chicago
saricda01,Dario Šarić,2017,2025,F-C,82,225.0,04/08/1994,
sarral01,Alex Sarr,2025,2025,F,84,205.0,04/26/2005,
sarrol01,Olivier Sarr,2022,2024,C,84,237.0,02/20/1999,Wake Forest Kentucky
sasseja01,Jason Sasser,1997,1999,F,79,225.0,01/13/1974,Texas Tech
sasseje01,Jeryl Sasser,2002,2003,G,78,200.0,02/13/1979,SMU
sassema01,Marcus Sasser,2024,2025,G,74,195.0,09/21/2000,Houston
satorto01,Tomáš Satoranský,2017,2022,G,79,210.0,10/30/1991,
satteke01,Kenny Satterfield,2002,2003,G,74,186.0,04/10/1981,Cincinnati
saulpe01,Pep Saul,1950,1955,G-F,74,185.0,02/16/1924,Seton Hall
sauldwo01,Woody Sauldsberry,1958,1966,F-C,79,220.0,07/11/1934,Texas Southern
saultgl01,Glynn Saulters,1969,1969,G,74,175.0,02/10/1945,Louisiana-Monroe
saundfr01,Fred Saunders,1975,1978,F,79,210.0,06/13/1951,Syracuse
savagdo01,Don Savage,1952,1957,F-G,75,205.0,04/09/1928,LeMoyne College
savovpr01,Predrag Savović,2003,2003,G,78,225.0,05/21/1976,UAB Hawaii
sawyeal01,Alan Sawyer,1951,1951,F,77,195.0,01/01/1928,UCLA
scalabr01,Brian Scalabrine,2002,2012,F,81,241.0,03/18/1978,USC
scaleal01,Alex Scales,2006,2006,G,76,185.0,07/03/1978,Oregon
scalede01,DeWayne Scales,1981,1984,F,80,208.0,12/28/1958,LSU
schadfr01,Frank Schade,1973,1973,G,73,170.0,01/22/1950,University of Wisconsin-Eau Claire
schadbe01,Ben Schadler,1948,1948,F,72,185.0,03/09/1924,Northwestern
schaehe01,Herm Schaefer,1949,1950,G-F,72,175.0,12/20/1918,Indiana
schaebi01,Billy Schaeffer,1974,1976,F,77,200.0,12/11/1951,St. John's
schafbo01,Bob Schafer,1956,1957,G,75,195.0,03/29/1933,Villanova
schakjo01,Jordan Schakel,2022,2023,F,78,200.0,06/13/1998,San Diego State
scharbe01,Ben Scharnus,1947,1949,F,74,173.0,12/11/1917,Seton Hall
schatma01,Marv Schatzman,1950,1950,F,77,200.0,02/18/1927,Saint Louis
schaufr01,Fred Schaus,1950,1954,F,77,205.0,06/30/1925,West Virginia
schayda01,Danny Schayes,1982,1999,C-F,83,235.0,05/10/1959,Syracuse
schaydo01,Dolph Schayes,1950,1964,F-C,80,220.0,05/19/1928,NYU
schecos01,Ossie Schectman,1947,1947,G,72,175.0,03/30/1919,Long Island University
schefst01,Steve Scheffler,1991,1997,C-F,81,250.0,09/03/1967,Purdue
schefto01,Tom Scheffler,1985,1985,C,83,240.0,10/27/1954,Purdue
scheiba01,Baylor Scheierman,2025,2025,G,78,205.0,09/26/2000,South Dakota State Creighton
schelda01,Dave Schellhase,1967,1968,G,75,205.0,10/14/1944,Purdue
schenlu01,Luke Schenscher,2006,2007,C,85,255.0,12/31/1982,Georgia Tech
scherhe01,Herb Scherer,1951,1952,C,81,212.0,12/21/1928,Long Island University
schindw01,Dwayne Schintzius,1991,1999,C,85,260.0,10/14/1968,Florida
schluda01,Dale Schlueter,1969,1978,C,82,225.0,11/12/1945,Colorado State
schneot01,Otto Schnellbacher,1949,1949,F-G,76,185.0,04/15/1923,Kansas
schnidi01,Dick Schnittker,1951,1958,F,77,200.0,05/27/1928,Ohio State
schoeru01,Russ Schoene,1983,1989,F-C,82,210.0,04/16/1960,Chattanooga
schofad01,Admiral Schofield,2020,2024,G-F,77,241.0,03/30/1997,Tennessee
scholda01,Dave Scholz,1970,1970,F,80,220.0,04/12/1948,Illinois
schoomi01,Milt Schoon,1947,1950,C,79,230.0,02/25/1922,Valparaiso
schrede01,Detlef Schrempf,1986,2001,F-C,82,235.0,01/21/1963,Washington
schrode01,Dennis Schröder,2014,2025,G,73,172.0,09/15/1993,
schulho01,Howie Schultz,1950,1953,C-F,78,200.0,07/03/1922,Hamline University
schuldi01,Dick Schulz,1947,1950,F-G,74,192.0,01/03/1917,Wisconsin
schurro01,Roger Schurig,1968,1968,G,75,185.0,04/03/1942,Vanderbilt
schwejo01,John Schweitz,1985,1987,G,78,210.0,04/19/1960,Richmond
scolalu01,Luis Scola,2008,2017,F,81,240.0,04/30/1980,
scolafr01,Fred Scolari,1947,1955,G,70,180.0,03/01/1922,San Francisco
scottal01,Alvin Scott,1978,1985,F-G,79,185.0,09/14/1955,Oral Roberts
scottbr01,Brent Scott,1997,1997,F-C,82,250.0,06/15/1971,Rice University
scottby01,Byron Scott,1984,1997,G,76,200.0,03/28/1961,Arizona State
scottch01,Charlie Scott,1971,1980,G-F,77,175.0,12/15/1948,UNC
scottde01,Dennis Scott,1991,2000,F,80,229.0,09/05/1968,Georgia Tech
